meter_number,value,timestamp
M149,82730141557,4/6/2023 7:44:59 PM
M150,100080986732,4/6/2023 7:44:59 PM
M1,90706812243,4/6/2023 7:59:59 PM
M2,91807113823,4/6/2023 7:59:59 PM
M3,94033378839,4/6/2023 7:59:59 PM
M4,96572441492,4/6/2023 7:59:59 PM
M5,94910175965,4/6/2023 7:59:59 PM
M6,89503703695,4/6/2023 7:59:59 PM
M7,100702549597,4/6/2023 7:59:59 PM
M8,85288596376,4/6/2023 7:59:59 PM
M9,82902834259,4/6/2023 7:59:59 PM
M10,99207194465,4/6/2023 7:59:59 PM
M11,86954854552,4/6/2023 7:59:59 PM
M12,99442317806,4/6/2023 7:59:59 PM
M13,89393559394,4/6/2023 7:59:59 PM
M14,86493641828,4/6/2023 7:59:59 PM
M15,92827669009,4/6/2023 7:59:59 PM
M16,103571054363,4/6/2023 7:59:59 PM
M17,82110549350,4/6/2023 7:59:59 PM
M18,95723649142,4/6/2023 7:59:59 PM
M19,95706510351,4/6/2023 7:59:59 PM
M20,83711838586,4/6/2023 7:59:59 PM
M21,91795984676,4/6/2023 7:59:59 PM
M22,89543366815,4/6/2023 7:59:59 PM
M23,87915551174,4/6/2023 7:59:59 PM
M24,98361368416,4/6/2023 7:59:59 PM
M25,97352313375,4/6/2023 7:59:59 PM
M26,84243652342,4/6/2023 7:59:59 PM
M27,96186406340,4/6/2023 7:59:59 PM
M28,96002200337,4/6/2023 7:59:59 PM
M29,91141229248,4/6/2023 7:59:59 PM
M30,93473992249,4/6/2023 7:59:59 PM
M31,84179479026,4/6/2023 7:59:59 PM
M32,87763414180,4/6/2023 7:59:59 PM
M33,97690248311,4/6/2023 7:59:59 PM
M34,82796984469,4/6/2023 7:59:59 PM
M35,92809429541,4/6/2023 7:59:59 PM
M36,91058445439,4/6/2023 7:59:59 PM
M37,95557047470,4/6/2023 7:59:59 PM
M38,92661228889,4/6/2023 7:59:59 PM
M39,85392729718,4/6/2023 7:59:59 PM
M40,89748721172,4/6/2023 7:59:59 PM
M41,90116399681,4/6/2023 7:59:59 PM
M42,92255217637,4/6/2023 7:59:59 PM
M43,87317201743,4/6/2023 7:59:59 PM
M44,98270043870,4/6/2023 7:59:59 PM
M45,92764593430,4/6/2023 7:59:59 PM
M46,96658545687,4/6/2023 7:59:59 PM
M47,89597461763,4/6/2023 7:59:59 PM
M48,94235730932,4/6/2023 7:59:59 PM
M49,89519264210,4/6/2023 7:59:59 PM
M50,90511891834,4/6/2023 7:59:59 PM
M51,98213457091,4/6/2023 7:59:59 PM
M52,88129892063,4/6/2023 7:59:59 PM
M53,100841505209,4/6/2023 7:59:59 PM
M54,89760302411,4/6/2023 7:59:59 PM
M55,92938076574,4/6/2023 7:59:59 PM
M56,93644393009,4/6/2023 7:59:59 PM
M57,82571384112,4/6/2023 7:59:59 PM
M58,94942748820,4/6/2023 7:59:59 PM
M59,100270456896,4/6/2023 7:59:59 PM
M60,100400246406,4/6/2023 7:59:59 PM
M61,85844225075,4/6/2023 7:59:59 PM
M62,88180588128,4/6/2023 7:59:59 PM
M63,86746009622,4/6/2023 7:59:59 PM
M64,87658604537,4/6/2023 7:59:59 PM
M65,95147215211,4/6/2023 7:59:59 PM
M66,95240634018,4/6/2023 7:59:59 PM
M67,98307861263,4/6/2023 7:59:59 PM
M68,93365839313,4/6/2023 7:59:59 PM
M69,97364672421,4/6/2023 7:59:59 PM
M70,84790001236,4/6/2023 7:59:59 PM
M71,95348674210,4/6/2023 7:59:59 PM
M72,89217537431,4/6/2023 7:59:59 PM
M73,88536751978,4/6/2023 7:59:59 PM
M74,83405442219,4/6/2023 7:59:59 PM
M75,96588379485,4/6/2023 7:59:59 PM
M76,92797515897,4/6/2023 7:59:59 PM
M77,93187261793,4/6/2023 7:59:59 PM
M78,90889862430,4/6/2023 7:59:59 PM
M79,89682847366,4/6/2023 7:59:59 PM
M80,94452482331,4/6/2023 7:59:59 PM
M81,103932842967,4/6/2023 7:59:59 PM
M82,87566773972,4/6/2023 7:59:59 PM
M83,86223851457,4/6/2023 7:59:59 PM
M84,89994276428,4/6/2023 7:59:59 PM
M85,87865509212,4/6/2023 7:59:59 PM
M86,92489252399,4/6/2023 7:59:59 PM
M87,84995817421,4/6/2023 7:59:59 PM
M88,95894662364,4/6/2023 7:59:59 PM
M89,87409471174,4/6/2023 7:59:59 PM
M90,89553736827,4/6/2023 7:59:59 PM
M91,96799951011,4/6/2023 7:59:59 PM
M92,97757960392,4/6/2023 7:59:59 PM
M93,89962319416,4/6/2023 7:59:59 PM
M94,84091745862,4/6/2023 7:59:59 PM
M95,90300144191,4/6/2023 7:59:59 PM
M96,91812161338,4/6/2023 7:59:59 PM
M97,98857547802,4/6/2023 7:59:59 PM
M98,96703679567,4/6/2023 7:59:59 PM
M99,85061383838,4/6/2023 7:59:59 PM
M100,93617977299,4/6/2023 7:59:59 PM
M101,91686829191,4/6/2023 7:59:59 PM
M102,79784751230,4/6/2023 7:59:59 PM
M103,88244601734,4/6/2023 7:59:59 PM
M104,89814091220,4/6/2023 7:59:59 PM
M105,90547122100,4/6/2023 7:59:59 PM
M106,93057982874,4/6/2023 7:59:59 PM
M107,86389707327,4/6/2023 7:59:59 PM
M108,90879995872,4/6/2023 7:59:59 PM
M109,89770171703,4/6/2023 7:59:59 PM
M110,98891465038,4/6/2023 7:59:59 PM
M111,94463455933,4/6/2023 7:59:59 PM
M112,84840646261,4/6/2023 7:59:59 PM
M113,90453844788,4/6/2023 7:59:59 PM
M114,99409837969,4/6/2023 7:59:59 PM
M115,93741124876,4/6/2023 7:59:59 PM
M116,82685945466,4/6/2023 7:59:59 PM
M117,88255604797,4/6/2023 7:59:59 PM
M118,100636116258,4/6/2023 7:59:59 PM
M119,91495161973,4/6/2023 7:59:59 PM
M120,89482324380,4/6/2023 7:59:59 PM
M121,89530497964,4/6/2023 7:59:59 PM
M122,83920474168,4/6/2023 7:59:59 PM
M123,85102032711,4/6/2023 7:59:59 PM
M124,88897861587,4/6/2023 7:59:59 PM
M125,93499942446,4/6/2023 7:59:59 PM
M126,93060884911,4/6/2023 7:59:59 PM
M127,96362096443,4/6/2023 7:59:59 PM
M128,94687808280,4/6/2023 7:59:59 PM
M129,87455747365,4/6/2023 7:59:59 PM
M130,88465420772,4/6/2023 7:59:59 PM
M131,98698086598,4/6/2023 7:59:59 PM
M132,94225804328,4/6/2023 7:59:59 PM
M133,89683038072,4/6/2023 7:59:59 PM
M134,83066038197,4/6/2023 7:59:59 PM
M135,94854357758,4/6/2023 7:59:59 PM
M136,103012413477,4/6/2023 7:59:59 PM
M137,90074028781,4/6/2023 7:59:59 PM
M138,88926793530,4/6/2023 7:59:59 PM
M139,95376619161,4/6/2023 7:59:59 PM
M140,94813609004,4/6/2023 7:59:59 PM
M141,92013940351,4/6/2023 7:59:59 PM
M142,93809992329,4/6/2023 7:59:59 PM
M143,89232257886,4/6/2023 7:59:59 PM
M144,97954306982,4/6/2023 7:59:59 PM
M145,91515752458,4/6/2023 7:59:59 PM
M146,87073803323,4/6/2023 7:59:59 PM
M147,100170978530,4/6/2023 7:59:59 PM
M148,94566829294,4/6/2023 7:59:59 PM
M149,84751485520,4/6/2023 7:59:59 PM
M150,100795703344,4/6/2023 7:59:59 PM
M1,92385069147,4/6/2023 8:14:59 PM
M2,93547397212,4/6/2023 8:14:59 PM
M3,96166964739,4/6/2023 8:14:59 PM
M4,97262948495,4/6/2023 8:14:59 PM
M5,95913137111,4/6/2023 8:14:59 PM
M6,89516359666,4/6/2023 8:14:59 PM
M7,100775869944,4/6/2023 8:14:59 PM
M8,87316223673,4/6/2023 8:14:59 PM
M9,83303929279,4/6/2023 8:14:59 PM
M10,100036697196,4/6/2023 8:14:59 PM
M11,87261153181,4/6/2023 8:14:59 PM
M12,99555588301,4/6/2023 8:14:59 PM
M13,89907649630,4/6/2023 8:14:59 PM
M14,87785857762,4/6/2023 8:14:59 PM
M15,94472035574,4/6/2023 8:14:59 PM
M16,103814907807,4/6/2023 8:14:59 PM
M17,82761207116,4/6/2023 8:14:59 PM
M18,96834398707,4/6/2023 8:14:59 PM
M19,97756901259,4/6/2023 8:14:59 PM
M20,84351914281,4/6/2023 8:14:59 PM
M21,93747616957,4/6/2023 8:14:59 PM
M22,91090486537,4/6/2023 8:14:59 PM
M23,89485306610,4/6/2023 8:14:59 PM
M24,98797757632,4/6/2023 8:14:59 PM
M25,98062311492,4/6/2023 8:14:59 PM
M26,84763025914,4/6/2023 8:14:59 PM
M27,98119595052,4/6/2023 8:14:59 PM
M28,97147080462,4/6/2023 8:14:59 PM
M29,91881837759,4/6/2023 8:14:59 PM
M30,94160040552,4/6/2023 8:14:59 PM
M31,85874697327,4/6/2023 8:14:59 PM
M32,88066016267,4/6/2023 8:14:59 PM
M33,99324809395,4/6/2023 8:14:59 PM
M34,84265581020,4/6/2023 8:14:59 PM
M35,94918495690,4/6/2023 8:14:59 PM
M36,92014145872,4/6/2023 8:14:59 PM
M37,96407628667,4/6/2023 8:14:59 PM
M38,93651201820,4/6/2023 8:14:59 PM
M39,87521832223,4/6/2023 8:14:59 PM
M40,90685525992,4/6/2023 8:14:59 PM
M41,90533074417,4/6/2023 8:14:59 PM
M42,93664908755,4/6/2023 8:14:59 PM
M43,87379060641,4/6/2023 8:14:59 PM
M44,99031972987,4/6/2023 8:14:59 PM
M45,93160067568,4/6/2023 8:14:59 PM
M46,98139523009,4/6/2023 8:14:59 PM
M47,91710532541,4/6/2023 8:14:59 PM
M48,94430456187,4/6/2023 8:14:59 PM
M49,90705001904,4/6/2023 8:14:59 PM
M50,90640490016,4/6/2023 8:14:59 PM
M51,98956406202,4/6/2023 8:14:59 PM
M52,88273594499,4/6/2023 8:14:59 PM
M53,101811680610,4/6/2023 8:14:59 PM
M54,89760604648,4/6/2023 8:14:59 PM
M55,93520298438,4/6/2023 8:14:59 PM
M56,94355494030,4/6/2023 8:14:59 PM
M57,82754111151,4/6/2023 8:14:59 PM
M58,96417447257,4/6/2023 8:14:59 PM
M59,101734305473,4/6/2023 8:14:59 PM
M60,101570528424,4/6/2023 8:14:59 PM
M61,86176776053,4/6/2023 8:14:59 PM
M62,89835798794,4/6/2023 8:14:59 PM
M63,88487881633,4/6/2023 8:14:59 PM
M64,89016218241,4/6/2023 8:14:59 PM
M65,97064684793,4/6/2023 8:14:59 PM
M66,96326563045,4/6/2023 8:14:59 PM
M67,99985912285,4/6/2023 8:14:59 PM
M68,94089050257,4/6/2023 8:14:59 PM
M69,98813002316,4/6/2023 8:14:59 PM
M70,86301491933,4/6/2023 8:14:59 PM
M71,96824577300,4/6/2023 8:14:59 PM
M72,90168221183,4/6/2023 8:14:59 PM
M73,89306757549,4/6/2023 8:14:59 PM
M74,84435101985,4/6/2023 8:14:59 PM
M75,98535895616,4/6/2023 8:14:59 PM
M76,93684512218,4/6/2023 8:14:59 PM
M77,93897298397,4/6/2023 8:14:59 PM
M78,91498799932,4/6/2023 8:14:59 PM
M79,90632170798,4/6/2023 8:14:59 PM
M80,94580961405,4/6/2023 8:14:59 PM
M81,105745502864,4/6/2023 8:14:59 PM
M82,88796019560,4/6/2023 8:14:59 PM
M83,86654909797,4/6/2023 8:14:59 PM
M84,90360111194,4/6/2023 8:14:59 PM
M85,88258496712,4/6/2023 8:14:59 PM
M86,94263705839,4/6/2023 8:14:59 PM
M87,86280533238,4/6/2023 8:14:59 PM
M88,95947071364,4/6/2023 8:14:59 PM
M89,89044087669,4/6/2023 8:14:59 PM
M90,90080044799,4/6/2023 8:14:59 PM
M91,98482350542,4/6/2023 8:14:59 PM
M92,98013822190,4/6/2023 8:14:59 PM
M93,91848450524,4/6/2023 8:14:59 PM
M94,84973008027,4/6/2023 8:14:59 PM
M95,91864440066,4/6/2023 8:14:59 PM
M96,91838142169,4/6/2023 8:14:59 PM
M97,99391500621,4/6/2023 8:14:59 PM
M98,98749931108,4/6/2023 8:14:59 PM
M99,86868823136,4/6/2023 8:14:59 PM
M100,94982366723,4/6/2023 8:14:59 PM
M101,92768783222,4/6/2023 8:14:59 PM
M102,80534343390,4/6/2023 8:14:59 PM
M103,90087210961,4/6/2023 8:14:59 PM
M104,91283599938,4/6/2023 8:14:59 PM
M105,92321088963,4/6/2023 8:14:59 PM
M106,93772493947,4/6/2023 8:14:59 PM
M107,87365278436,4/6/2023 8:14:59 PM
M108,92894167532,4/6/2023 8:14:59 PM
M109,91890416943,4/6/2023 8:14:59 PM
M110,100473199302,4/6/2023 8:14:59 PM
M111,95561836967,4/6/2023 8:14:59 PM
M112,86028206788,4/6/2023 8:14:59 PM
M113,90874012428,4/6/2023 8:14:59 PM
M114,99470757386,4/6/2023 8:14:59 PM
M115,95536621039,4/6/2023 8:14:59 PM
M116,84339755688,4/6/2023 8:14:59 PM
M117,88626678694,4/6/2023 8:14:59 PM
M118,101808735649,4/6/2023 8:14:59 PM
M119,92565139694,4/6/2023 8:14:59 PM
M120,90869099012,4/6/2023 8:14:59 PM
M121,90087909797,4/6/2023 8:14:59 PM
M122,84370299833,4/6/2023 8:14:59 PM
M123,86100756357,4/6/2023 8:14:59 PM
M124,89662598065,4/6/2023 8:14:59 PM
M125,95055776387,4/6/2023 8:14:59 PM
M126,94264825060,4/6/2023 8:14:59 PM
M127,98157441065,4/6/2023 8:14:59 PM
M128,96449882920,4/6/2023 8:14:59 PM
M129,89052632567,4/6/2023 8:14:59 PM
M130,90392517845,4/6/2023 8:14:59 PM
M131,99680156279,4/6/2023 8:14:59 PM
M132,95299470593,4/6/2023 8:14:59 PM
M133,91487843591,4/6/2023 8:14:59 PM
M134,84238167976,4/6/2023 8:14:59 PM
M135,95956754700,4/6/2023 8:14:59 PM
M136,104652810049,4/6/2023 8:14:59 PM
M137,91264445523,4/6/2023 8:14:59 PM
M138,89112673597,4/6/2023 8:14:59 PM
M139,95843429513,4/6/2023 8:14:59 PM
M140,95051537529,4/6/2023 8:14:59 PM
M141,93802173447,4/6/2023 8:14:59 PM
M142,94184919295,4/6/2023 8:14:59 PM
M143,90104355997,4/6/2023 8:14:59 PM
M144,99729803425,4/6/2023 8:14:59 PM
M145,93060060940,4/6/2023 8:14:59 PM
M146,87316274987,4/6/2023 8:14:59 PM
M147,100219380890,4/6/2023 8:14:59 PM
M148,94996497685,4/6/2023 8:14:59 PM
M149,86105346257,4/6/2023 8:14:59 PM
M150,101984911479,4/6/2023 8:14:59 PM
M1,93601380136,4/6/2023 8:29:59 PM
M2,93721749890,4/6/2023 8:29:59 PM
M3,97594516202,4/6/2023 8:29:59 PM
M4,98622169277,4/6/2023 8:29:59 PM
M5,97427487781,4/6/2023 8:29:59 PM
M6,90429557682,4/6/2023 8:29:59 PM
M7,102498885902,4/6/2023 8:29:59 PM
M8,87616457752,4/6/2023 8:29:59 PM
M9,85302520270,4/6/2023 8:29:59 PM
M10,100121609461,4/6/2023 8:29:59 PM
M11,89233786593,4/6/2023 8:29:59 PM
M12,100921296310,4/6/2023 8:29:59 PM
M13,90075130894,4/6/2023 8:29:59 PM
M14,89766260846,4/6/2023 8:29:59 PM
M15,96231549408,4/6/2023 8:29:59 PM
M16,105563387278,4/6/2023 8:29:59 PM
M17,83316684799,4/6/2023 8:29:59 PM
M18,97364309817,4/6/2023 8:29:59 PM
M19,98160688651,4/6/2023 8:29:59 PM
M20,85290073079,4/6/2023 8:29:59 PM
M21,95507992934,4/6/2023 8:29:59 PM
M22,92238061219,4/6/2023 8:29:59 PM
M23,89991222588,4/6/2023 8:29:59 PM
M24,99330607703,4/6/2023 8:29:59 PM
M25,98423576934,4/6/2023 8:29:59 PM
M26,86498640225,4/6/2023 8:29:59 PM
M27,98165467502,4/6/2023 8:29:59 PM
M28,98983916673,4/6/2023 8:29:59 PM
M29,93316817905,4/6/2023 8:29:59 PM
M30,95683823050,4/6/2023 8:29:59 PM
M31,86379622010,4/6/2023 8:29:59 PM
M32,90160152311,4/6/2023 8:29:59 PM
M33,101455766637,4/6/2023 8:29:59 PM
M34,86298499080,4/6/2023 8:29:59 PM
M35,96866740305,4/6/2023 8:29:59 PM
M36,92907945471,4/6/2023 8:29:59 PM
M37,96939967059,4/6/2023 8:29:59 PM
M38,95154405431,4/6/2023 8:29:59 PM
M39,88290667270,4/6/2023 8:29:59 PM
M40,92320550422,4/6/2023 8:29:59 PM
M41,91591523535,4/6/2023 8:29:59 PM
M42,94836246148,4/6/2023 8:29:59 PM
M43,89287673269,4/6/2023 8:29:59 PM
M44,99338331707,4/6/2023 8:29:59 PM
M45,95280333700,4/6/2023 8:29:59 PM
M46,99460875773,4/6/2023 8:29:59 PM
M47,92449608153,4/6/2023 8:29:59 PM
M48,94437378025,4/6/2023 8:29:59 PM
M49,90810670944,4/6/2023 8:29:59 PM
M50,92072253738,4/6/2023 8:29:59 PM
M51,100014977414,4/6/2023 8:29:59 PM
M52,88895839106,4/6/2023 8:29:59 PM
M53,103116228630,4/6/2023 8:29:59 PM
M54,90296776474,4/6/2023 8:29:59 PM
M55,93711528585,4/6/2023 8:29:59 PM
M56,95160680784,4/6/2023 8:29:59 PM
M57,84843468030,4/6/2023 8:29:59 PM
M58,97484522128,4/6/2023 8:29:59 PM
M59,101918188141,4/6/2023 8:29:59 PM
M60,103102955380,4/6/2023 8:29:59 PM
M61,88139593986,4/6/2023 8:29:59 PM
M62,90219705435,4/6/2023 8:29:59 PM
M63,89620220017,4/6/2023 8:29:59 PM
M64,89204570874,4/6/2023 8:29:59 PM
M65,97975143766,4/6/2023 8:29:59 PM
M66,98061423845,4/6/2023 8:29:59 PM
M67,100336994240,4/6/2023 8:29:59 PM
M68,94523361674,4/6/2023 8:29:59 PM
M69,100231605262,4/6/2023 8:29:59 PM
M70,87367930256,4/6/2023 8:29:59 PM
M71,97867564219,4/6/2023 8:29:59 PM
M72,92107958683,4/6/2023 8:29:59 PM
M73,89967246555,4/6/2023 8:29:59 PM
M74,85323429173,4/6/2023 8:29:59 PM
M75,99835595827,4/6/2023 8:29:59 PM
M76,95769300700,4/6/2023 8:29:59 PM
M77,94316725688,4/6/2023 8:29:59 PM
M78,93543107398,4/6/2023 8:29:59 PM
M79,92638649790,4/6/2023 8:29:59 PM
M80,95265504120,4/6/2023 8:29:59 PM
M81,107171804629,4/6/2023 8:29:59 PM
M82,90056661415,4/6/2023 8:29:59 PM
M83,86684184147,4/6/2023 8:29:59 PM
M84,92147229804,4/6/2023 8:29:59 PM
M85,89824225242,4/6/2023 8:29:59 PM
M86,95035202381,4/6/2023 8:29:59 PM
M87,87177767513,4/6/2023 8:29:59 PM
M88,97306628349,4/6/2023 8:29:59 PM
M89,89661024704,4/6/2023 8:29:59 PM
M90,91147258844,4/6/2023 8:29:59 PM
M91,98992576038,4/6/2023 8:29:59 PM
M92,99617480894,4/6/2023 8:29:59 PM
M93,93585048470,4/6/2023 8:29:59 PM
M94,86319054044,4/6/2023 8:29:59 PM
M95,92387333010,4/6/2023 8:29:59 PM
M96,93845548731,4/6/2023 8:29:59 PM
M97,101202610468,4/6/2023 8:29:59 PM
M98,99319788247,4/6/2023 8:29:59 PM
M99,87733235002,4/6/2023 8:29:59 PM
M100,95645696838,4/6/2023 8:29:59 PM
M101,94419681379,4/6/2023 8:29:59 PM
M102,81099016037,4/6/2023 8:29:59 PM
M103,91429605487,4/6/2023 8:29:59 PM
M104,92772499643,4/6/2023 8:29:59 PM
M105,94336138341,4/6/2023 8:29:59 PM
M106,93999046931,4/6/2023 8:29:59 PM
M107,88175632314,4/6/2023 8:29:59 PM
M108,93726049746,4/6/2023 8:29:59 PM
M109,93317390755,4/6/2023 8:29:59 PM
M110,102431796970,4/6/2023 8:29:59 PM
M111,95644556921,4/6/2023 8:29:59 PM
M112,86128572614,4/6/2023 8:29:59 PM
M113,91781848796,4/6/2023 8:29:59 PM
M114,101311841631,4/6/2023 8:29:59 PM
M115,96904456833,4/6/2023 8:29:59 PM
M116,84970651213,4/6/2023 8:29:59 PM
M117,89434702415,4/6/2023 8:29:59 PM
M118,102273935050,4/6/2023 8:29:59 PM
M119,92837500862,4/6/2023 8:29:59 PM
M120,91493165041,4/6/2023 8:29:59 PM
M121,90098769494,4/6/2023 8:29:59 PM
M122,86032981015,4/6/2023 8:29:59 PM
M123,87651672162,4/6/2023 8:29:59 PM
M124,90050153520,4/6/2023 8:29:59 PM
M125,96253611315,4/6/2023 8:29:59 PM
M126,94283838511,4/6/2023 8:29:59 PM
M127,100220624950,4/6/2023 8:29:59 PM
M128,96827340473,4/6/2023 8:29:59 PM
M129,90889564439,4/6/2023 8:29:59 PM
M130,90779329217,4/6/2023 8:29:59 PM
M131,99867231479,4/6/2023 8:29:59 PM
M132,96596668490,4/6/2023 8:29:59 PM
M133,93453502769,4/6/2023 8:29:59 PM
M134,85503464276,4/6/2023 8:29:59 PM
M135,96623381057,4/6/2023 8:29:59 PM
M136,106537851307,4/6/2023 8:29:59 PM
M137,92336891556,4/6/2023 8:29:59 PM
M138,90583231164,4/6/2023 8:29:59 PM
M139,97591845205,4/6/2023 8:29:59 PM
M140,96075347285,4/6/2023 8:29:59 PM
M141,95223241899,4/6/2023 8:29:59 PM
M142,94185817497,4/6/2023 8:29:59 PM
M143,91074916983,4/6/2023 8:29:59 PM
M144,101325516183,4/6/2023 8:29:59 PM
M145,94212881616,4/6/2023 8:29:59 PM
M146,88925556263,4/6/2023 8:29:59 PM
M147,100621512037,4/6/2023 8:29:59 PM
M148,95911483737,4/6/2023 8:29:59 PM
M149,87326688245,4/6/2023 8:29:59 PM
M150,103158108162,4/6/2023 8:29:59 PM
M1,95623662572,4/6/2023 8:44:59 PM
M2,95389111560,4/6/2023 8:44:59 PM
M3,99223893911,4/6/2023 8:44:59 PM
M4,99887102326,4/6/2023 8:44:59 PM
M5,99504493997,4/6/2023 8:44:59 PM
M6,91165550931,4/6/2023 8:44:59 PM
M7,102811939451,4/6/2023 8:44:59 PM
M8,89048763188,4/6/2023 8:44:59 PM
M9,87440425915,4/6/2023 8:44:59 PM
M10,100576428408,4/6/2023 8:44:59 PM
M11,90651190415,4/6/2023 8:44:59 PM
M12,101207185358,4/6/2023 8:44:59 PM
M13,90972671264,4/6/2023 8:44:59 PM
M14,91789151003,4/6/2023 8:44:59 PM
M15,96560090744,4/6/2023 8:44:59 PM
M16,105912473416,4/6/2023 8:44:59 PM
M17,83620594883,4/6/2023 8:44:59 PM
M18,99258720907,4/6/2023 8:44:59 PM
M19,98969692285,4/6/2023 8:44:59 PM
M20,86170567327,4/6/2023 8:44:59 PM
M21,97263650256,4/6/2023 8:44:59 PM
M22,93641008790,4/6/2023 8:44:59 PM
M23,90471121669,4/6/2023 8:44:59 PM
M24,100827085714,4/6/2023 8:44:59 PM
M25,100044650707,4/6/2023 8:44:59 PM
M26,86557555495,4/6/2023 8:44:59 PM
M27,98614263904,4/6/2023 8:44:59 PM
M28,100834830652,4/6/2023 8:44:59 PM
M29,94070085875,4/6/2023 8:44:59 PM
M30,96213885683,4/6/2023 8:44:59 PM
M31,87170677758,4/6/2023 8:44:59 PM
M32,91873245255,4/6/2023 8:44:59 PM
M33,102018759158,4/6/2023 8:44:59 PM
M34,88285003344,4/6/2023 8:44:59 PM
M35,98410465207,4/6/2023 8:44:59 PM
M36,93526130953,4/6/2023 8:44:59 PM
M37,98798530546,4/6/2023 8:44:59 PM
M38,95289248910,4/6/2023 8:44:59 PM
M39,88301194503,4/6/2023 8:44:59 PM
M40,93584612207,4/6/2023 8:44:59 PM
M41,92412729473,4/6/2023 8:44:59 PM
M42,95530960016,4/6/2023 8:44:59 PM
M43,91255351019,4/6/2023 8:44:59 PM
M44,100996108831,4/6/2023 8:44:59 PM
M45,95287576194,4/6/2023 8:44:59 PM
M46,101394353933,4/6/2023 8:44:59 PM
M47,92458304655,4/6/2023 8:44:59 PM
M48,95324980417,4/6/2023 8:44:59 PM
M49,92785467153,4/6/2023 8:44:59 PM
M50,92534039887,4/6/2023 8:44:59 PM
M51,102162043367,4/6/2023 8:44:59 PM
M52,89472887386,4/6/2023 8:44:59 PM
M53,103397155482,4/6/2023 8:44:59 PM
M54,90897469832,4/6/2023 8:44:59 PM
M55,95546300659,4/6/2023 8:44:59 PM
M56,96184509535,4/6/2023 8:44:59 PM
M57,86375625132,4/6/2023 8:44:59 PM
M58,99189812967,4/6/2023 8:44:59 PM
M59,103530388096,4/6/2023 8:44:59 PM
M60,103801370110,4/6/2023 8:44:59 PM
M61,89493585747,4/6/2023 8:44:59 PM
M62,91279509599,4/6/2023 8:44:59 PM
M63,89825734544,4/6/2023 8:44:59 PM
M64,90280876759,4/6/2023 8:44:59 PM
M65,98382363493,4/6/2023 8:44:59 PM
M66,98420563917,4/6/2023 8:44:59 PM
M67,100627928737,4/6/2023 8:44:59 PM
M68,96535676455,4/6/2023 8:44:59 PM
M69,100833350456,4/6/2023 8:44:59 PM
M70,87397882889,4/6/2023 8:44:59 PM
M71,99682286305,4/6/2023 8:44:59 PM
M72,93995383198,4/6/2023 8:44:59 PM
M73,89992403764,4/6/2023 8:44:59 PM
M74,86909764379,4/6/2023 8:44:59 PM
M75,100405696173,4/6/2023 8:44:59 PM
M76,95991375727,4/6/2023 8:44:59 PM
M77,96134140065,4/6/2023 8:44:59 PM
M78,95297575282,4/6/2023 8:44:59 PM
M79,94530111747,4/6/2023 8:44:59 PM
M80,96135519910,4/6/2023 8:44:59 PM
M81,108428726197,4/6/2023 8:44:59 PM
M82,91951363216,4/6/2023 8:44:59 PM
M83,87791355244,4/6/2023 8:44:59 PM
M84,94276576422,4/6/2023 8:44:59 PM
M85,91304716459,4/6/2023 8:44:59 PM
M86,95462616832,4/6/2023 8:44:59 PM
M87,87381495523,4/6/2023 8:44:59 PM
M88,98274718121,4/6/2023 8:44:59 PM
M89,90090944576,4/6/2023 8:44:59 PM
M90,92863385860,4/6/2023 8:44:59 PM
M91,99427549198,4/6/2023 8:44:59 PM
M92,100616287569,4/6/2023 8:44:59 PM
M93,95672861264,4/6/2023 8:44:59 PM
M94,86341357959,4/6/2023 8:44:59 PM
M95,92488434549,4/6/2023 8:44:59 PM
M96,94289427555,4/6/2023 8:44:59 PM
M97,103341112058,4/6/2023 8:44:59 PM
M98,99535031133,4/6/2023 8:44:59 PM
M99,88096914244,4/6/2023 8:44:59 PM
M100,96298218351,4/6/2023 8:44:59 PM
M101,96006935492,4/6/2023 8:44:59 PM
M102,81707280732,4/6/2023 8:44:59 PM
M103,93322622468,4/6/2023 8:44:59 PM
M104,94161703200,4/6/2023 8:44:59 PM
M105,95411981316,4/6/2023 8:44:59 PM
M106,94919280501,4/6/2023 8:44:59 PM
M107,89881896036,4/6/2023 8:44:59 PM
M108,94616679659,4/6/2023 8:44:59 PM
M109,94524821887,4/6/2023 8:44:59 PM
M110,102994814862,4/6/2023 8:44:59 PM
M111,96457732820,4/6/2023 8:44:59 PM
M112,86611809698,4/6/2023 8:44:59 PM
M113,93486171892,4/6/2023 8:44:59 PM
M114,101606545399,4/6/2023 8:44:59 PM
M115,97232984309,4/6/2023 8:44:59 PM
M116,86413405310,4/6/2023 8:44:59 PM
M117,90606507508,4/6/2023 8:44:59 PM
M118,103671937654,4/6/2023 8:44:59 PM
M119,94297162099,4/6/2023 8:44:59 PM
M120,92266729477,4/6/2023 8:44:59 PM
M121,90227128792,4/6/2023 8:44:59 PM
M122,87958817161,4/6/2023 8:44:59 PM
M123,88021154499,4/6/2023 8:44:59 PM
M124,90799249302,4/6/2023 8:44:59 PM
M125,96531295337,4/6/2023 8:44:59 PM
M126,95021212757,4/6/2023 8:44:59 PM
M127,101433543490,4/6/2023 8:44:59 PM
M128,97604963321,4/6/2023 8:44:59 PM
M129,93010502810,4/6/2023 8:44:59 PM
M130,92391066835,4/6/2023 8:44:59 PM
